train_loss,epoch,step,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc
0.27013492584228516,0,49,,,,,,,,,,,,
,0,73,0.21165888011455536,0.9080459475517273,0.8825593590736389,0.7969229817390442,0.8245428204536438,0.96384197473526,,,,,,
0.12603901326656342,1,99,,,,,,,,,,,,
,1,147,0.15676996111869812,0.9425287246704102,0.8570857644081116,0.9631195068359375,0.9007700681686401,0.9766846895217896,,,,,,
0.1008535623550415,2,149,,,,,,,,,,,,
0.0663023516535759,2,199,,,,,,,,,,,,
,2,221,0.13186165690422058,0.9406130313873291,0.8677757978439331,0.9140774011611938,0.8873286843299866,0.9831212162971497,,,,,,
0.06301643699407578,3,249,,,,,,,,,,,,
,3,295,0.12417111545801163,0.946360170841217,0.8803589940071106,0.9345116019248962,0.9014946222305298,0.9786063432693481,,,,,,
0.08437999337911606,4,299,,,,,,,,,,,,
0.022860802710056305,4,349,,,,,,,,,,,,
,4,369,0.12177903205156326,0.9501915574073792,0.8724984526634216,0.9780454039573669,0.9149312376976013,0.9865784645080566,,,,,,
0.07074696570634842,5,399,,,,,,,,,,,,
,5,443,0.11517748236656189,0.9501915574073792,0.8895173668861389,0.956308126449585,0.9148159623146057,0.9854090809822083,,,,,,
0.09373731911182404,6,449,,,,,,,,,,,,
0.06273649632930756,6,499,,,,,,,,,,,,
,6,517,0.11337414383888245,0.9559386968612671,0.9052484631538391,0.9555677771568298,0.9242053031921387,0.9868811964988708,,,,,,
0.028225762769579887,7,549,,,,,,,,,,,,
,7,591,0.11424344778060913,0.9521072506904602,0.9048430323600769,0.9494967460632324,0.9210045337677002,0.9865586757659912,,,,,,
0.02594134956598282,8,599,,,,,,,,,,,,
0.11121337860822678,8,649,,,,,,,,,,,,
,8,665,0.11534048616886139,0.9501915574073792,0.9019238948822021,0.9494967460632324,0.9189611673355103,0.9871923327445984,,,,,,
0.030931061133742332,9,699,,,,,,,,,,,,
,9,739,0.11424962431192398,0.9521072506904602,0.9038450121879578,0.9494967460632324,0.9200620651245117,0.9863168001174927,,,,,,
,10,740,,,,,,,0.12104545533657074,0.9578947424888611,0.8925580978393555,0.9487025141716003,0.9140137434005737,0.9875257015228271
