train_loss,epoch,step,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc
0.002312234602868557,16,1199,,,,,,,,,,,,
0.0059051187708973885,16,1249,,,,,,,,,,,,
,16,1257,0.11325418949127197,0.9655172228813171,0.9338865280151367,0.9719743728637695,0.9480459094047546,0.9879465103149414,,,,,,
0.0020518519449979067,17,1299,,,,,,,,,,,,
,17,1331,0.1184970960021019,0.9655172228813171,0.926612377166748,0.9719743728637695,0.9425787329673767,0.9885038733482361,,,,,,
0.0022834374103695154,18,1349,,,,,,,,,,,,
0.005149511620402336,18,1399,,,,,,,,,,,,
,18,1405,0.11515018343925476,0.967432975769043,0.9358077645301819,0.9719743728637695,0.9491469264030457,0.9882076978683472,,,,,,
0.0056618135422468185,19,1449,,,,,,,,,,,,
,19,1479,0.12017779797315598,0.9655172228813171,0.926612377166748,0.9719743728637695,0.9425787329673767,0.9882076978683472,,,,,,
0.0014547493774443865,20,1499,,,,,,,,,,,,
0.001539798453450203,20,1549,,,,,,,,,,,,
,20,1553,0.11960142105817795,0.967432975769043,0.9358077645301819,0.9719743728637695,0.9491469264030457,0.9882076978683472,,,,,,
0.0012499414151534438,21,1599,,,,,,,,,,,,
,21,1627,0.12029150128364563,0.967432975769043,0.9358077645301819,0.9719743728637695,0.9491469264030457,0.988800048828125,,,,,,
0.002704103710129857,22,1649,,,,,,,,,,,,
0.0011401500087231398,22,1699,,,,,,,,,,,,
,22,1701,0.12338665872812271,0.9655172228813171,0.9338865280151367,0.9719743728637695,0.9480459094047546,0.9885038733482361,,,,,,
0.0007677495013922453,23,1749,,,,,,,,,,,,
,23,1775,0.12350679934024811,0.9655172228813171,0.9338865280151367,0.9719743728637695,0.9480459094047546,0.9885038733482361,,,,,,
0.0013629850000143051,24,1799,,,,,,,,,,,,
0.0009904134785756469,24,1849,,,,,,,,,,,,
,24,1849,0.12393561005592346,0.967432975769043,0.9358077645301819,0.9719743728637695,0.9491469264030457,0.9882076978683472,,,,,,
,25,1850,,,,,,,0.11447514593601227,0.9557894468307495,0.8942956924438477,0.9571235775947571,0.9162911772727966,0.990756630897522
,0,73,0.14287608861923218,0.9501915574073792,0.8939698338508606,0.9450393319129944,0.9126315712928772,0.973272979259491,,,,,,
0.24909305572509766,0,73,,,,,,,,,,,,
,1,147,0.13948938250541687,0.9425287246704102,0.9545655846595764,0.8276122212409973,0.8702518939971924,0.9784899353981018,,,,,,
0.1311660259962082,1,147,,,,,,,,,,,,
,2,221,0.11778279393911362,0.959770143032074,0.9216590523719788,0.9472529292106628,0.9287184476852417,0.986481785774231,,,,,,
0.11000809073448181,2,221,,,,,,,,,,,,
,3,295,0.11013227701187134,0.961685836315155,0.9557502269744873,0.9050814509391785,0.9225924611091614,0.9875933527946472,,,,,,
0.09845011681318283,3,295,,,,,,,,,,,,
,4,369,0.10242858529090881,0.969348669052124,0.9384686946868896,0.9535243511199951,0.9411638379096985,0.9898312091827393,,,,,,
0.08871728926897049,4,369,,,,,,,,,,,,
,5,443,0.11142759025096893,0.9559386968612671,0.9569886326789856,0.8782899975776672,0.9081849455833435,0.9905022382736206,,,,,,
0.07711289077997208,5,443,,,,,,,,,,,,
,6,517,0.09223806858062744,0.969348669052124,0.9567378163337708,0.9304247498512268,0.9379623532295227,0.992242693901062,,,,,,
0.07380473613739014,6,517,,,,,,,,,,,,
,7,591,0.08863124996423721,0.9712643623352051,0.9610289931297302,0.9392796158790588,0.9440940618515015,0.9928350448608398,,,,,,
0.06489341706037521,7,591,,,,,,,,,,,,
,8,665,0.09906834363937378,0.9636015295982361,0.9138723611831665,0.9782627820968628,0.9411099553108215,0.9928350448608398,,,,,,
0.06204091012477875,8,665,,,,,,,,,,,,
,9,739,0.08369430154561996,0.9731800556182861,0.9610289931297302,0.9480371475219727,0.9488096237182617,0.993096113204956,,,,,,
0.051206812262535095,9,739,,,,,,,,,,,,
,10,813,0.08336352556943893,0.977011501789093,0.9587812423706055,0.9782627820968628,0.9654574394226074,0.9928350448608398,,,,,,
0.04579463228583336,10,813,,,,,,,,,,,,
,11,887,0.08643270283937454,0.967432975769043,0.9634722471237183,0.8978272676467896,0.9137210249900818,0.994873046875,,,,,,
0.04222320765256882,11,887,,,,,,,,,,,,
,12,961,0.07856602221727371,0.9712643623352051,0.9587812423706055,0.9480371475219727,0.9476140141487122,0.994873046875,,,,,,
0.037810858339071274,12,961,,,,,,,,,,,,
,13,1035,0.0777464210987091,0.9712643623352051,0.9587812423706055,0.9480371475219727,0.9476140141487122,0.9953270554542542,,,,,,
0.03298910707235336,13,1035,,,,,,,,,,,,
,14,1109,0.07861751317977905,0.9731800556182861,0.9587812423706055,0.9544228911399841,0.9514454007148743,0.9950308799743652,,,,,,
0.030882153660058975,14,1109,,,,,,,,,,,,
,15,1183,0.07806981354951859,0.9731800556182861,0.9587812423706055,0.9544228911399841,0.9514454007148743,0.9953270554542542,,,,,,
0.028530681505799294,15,1183,,,,,,,,,,,,
,16,1257,0.08089090883731842,0.9731800556182861,0.9634722471237183,0.9276028871536255,0.9316664338111877,0.9956232309341431,,,,,,
0.0240776464343071,16,1257,,,,,,,,,,,,
,17,1331,0.07720813900232315,0.9731800556182861,0.9587812423706055,0.9544228911399841,0.9514454007148743,0.9953270554542542,,,,,,
0.022602323442697525,17,1331,,,,,,,,,,,,
,18,1405,0.07662428915500641,0.9731800556182861,0.9587812423706055,0.9544228911399841,0.9514454007148743,0.9956232309341431,,,,,,
0.020840296521782875,18,1405,,,,,,,,,,,,
,19,1479,0.07918251305818558,0.9712643623352051,0.9634722471237183,0.9188454151153564,0.9269508719444275,0.9950308799743652,,,,,,
0.018749086186289787,19,1479,,,,,,,,,,,,
,20,1553,0.07651326805353165,0.9712643623352051,0.9587812423706055,0.933988630771637,0.9330546259880066,0.9956232309341431,,,,,,
0.019917471334338188,20,1553,,,,,,,,,,,,
,21,1627,0.076224684715271,0.9712643623352051,0.9610289931297302,0.9276028871536255,0.9304187893867493,0.9953270554542542,,,,,,
0.017049776390194893,21,1627,,,,,,,,,,,,
,22,1701,0.07655377686023712,0.9712643623352051,0.9532082676887512,0.9544228911399841,0.9485262632369995,0.9953270554542542,,,,,,
0.014673519879579544,22,1701,,,,,,,,,,,,
,23,1775,0.07717543095350266,0.9712643623352051,0.9532082676887512,0.9544228911399841,0.9485262632369995,0.9953270554542542,,,,,,
0.012808368541300297,23,1775,,,,,,,,,,,,
,24,1849,0.078034408390522,0.9712643623352051,0.9532082676887512,0.9544228911399841,0.9485262632369995,0.9953270554542542,,,,,,
0.011547625064849854,24,1849,,,,,,,,,,,,
,25,1923,0.07807759195566177,0.9731800556182861,0.9661375880241394,0.9188454151153564,0.9282539486885071,0.9950308799743652,,,,,,
0.010279866866767406,25,1923,,,,,,,,,,,,
,26,1997,0.07770010083913803,0.977011501789093,0.9661375880241394,0.933988630771637,0.9368008971214294,0.9960773587226868,,,,,,
0.00971067976206541,26,1997,,,,,,,,,,,,
,27,2071,0.07731133699417114,0.975095808506012,0.9634722471237183,0.933988630771637,0.9354978203773499,0.9957811832427979,,,,,,
0.008835339918732643,27,2071,,,,,,,,,,,,
,28,2145,0.07884345203638077,0.9712643623352051,0.9532082676887512,0.9544228911399841,0.9485262632369995,0.9954850077629089,,,,,,
0.007976369000971317,28,2145,,,,,,,,,,,,
,29,2219,0.07886480540037155,0.9731800556182861,0.955456018447876,0.9544228911399841,0.9497218728065491,0.9954850077629089,,,,,,
0.007085595279932022,29,2219,,,,,,,,,,,,
,30,2293,0.08288708329200745,0.9712643623352051,0.9463968873023987,0.9748570919036865,0.9571807384490967,0.9962352514266968,,,,,,
0.006272909697145224,30,2293,,,,,,,,,,,,
,31,2367,0.0812009796500206,0.9731800556182861,0.9532082676887512,0.9748570919036865,0.960786759853363,0.9962352514266968,,,,,,
0.005817732773721218,31,2367,,,,,,,,,,,,
,32,2441,0.07915167510509491,0.9731800556182861,0.955456018447876,0.9544228911399841,0.9497218728065491,0.9951888918876648,,,,,,
0.00524430675432086,32,2441,,,,,,,,,,,,
,33,2515,0.08244262635707855,0.9712643623352051,0.9532082676887512,0.9544228911399841,0.9485262632369995,0.9956430196762085,,,,,,
0.004666387569159269,33,2515,,,,,,,,,,,,
,34,2589,0.08159831166267395,0.9731800556182861,0.955456018447876,0.9544228911399841,0.9497218728065491,0.9959390759468079,,,,,,
0.004673874005675316,34,2589,,,,,,,,,,,,
,35,2663,0.08266758173704147,0.975095808506012,0.955456018447876,0.9748570919036865,0.9619824290275574,0.9959390759468079,,,,,,
0.004269854165613651,35,2663,,,,,,,,,,,,
,36,2737,0.08204600214958191,0.9712643623352051,0.9661375880241394,0.9154397249221802,0.9263993501663208,0.9956430196762085,,,,,,
0.0037639676593244076,36,2737,,,,,,,,,,,,
,37,2738,,,,,,,0.053632207214832306,0.9810526371002197,0.9624970555305481,0.9571235775947571,0.9560762047767639,0.9979708194732666
