train_loss,epoch,step,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc
,22,1701,0.1241692453622818,0.9636015295982361,0.9153314232826233,0.9657848477363586,0.9354050755500793,0.9892789721488953,,,,,,
,23,1702,,,,,,,0.11033270508050919,0.9578947424888611,0.8946232795715332,0.9571235775947571,0.914032518863678,0.9919976592063904
,0,73,0.14017781615257263,0.9482758641242981,0.8713418841362,0.9663249254226685,0.9100504517555237,0.9768008589744568,,,,,,
0.24217723309993744,0,73,,,,,,,,,,,,
,1,147,0.12334088236093521,0.954023003578186,0.9032293558120728,0.9500367641448975,0.9206297993659973,0.9848964810371399,,,,,,
0.1251244992017746,1,147,,,,,,,,,,,,
,2,221,0.11175425350666046,0.9636015295982361,0.9499264359474182,0.9322678446769714,0.9361047148704529,0.9877181649208069,,,,,,
0.10709687322378159,2,221,,,,,,,,,,,,
,3,295,0.10514749586582184,0.959770143032074,0.9496199488639832,0.917341947555542,0.9278802871704102,0.9897370934486389,,,,,,
0.09188660234212875,3,295,,,,,,,,,,,,
,4,369,0.09568481147289276,0.969348669052124,0.9495282173156738,0.9517363905906677,0.944858729839325,0.9898326396942139,,,,,,
0.08031968772411346,4,369,,,,,,,,,,,,
,5,443,0.10168085992336273,0.9712643623352051,0.9273911118507385,0.9931886196136475,0.9562826752662659,0.9915909171104431,,,,,,
0.07179799675941467,5,443,,,,,,,,,,,,
,6,517,0.09025152772665024,0.969348669052124,0.9495282173156738,0.9517363905906677,0.944858729839325,0.9928350448608398,,,,,,
0.062385570257902145,6,517,,,,,,,,,,,,
,7,591,0.08633284270763397,0.969348669052124,0.9603478908538818,0.9324682354927063,0.9405091404914856,0.9919225573539734,,,,,,
0.06111590191721916,7,591,,,,,,,,,,,,
,8,665,0.08275638520717621,0.969348669052124,0.9492055773735046,0.9570881724357605,0.9478302597999573,0.9931336641311646,,,,,,
0.049011651426553726,8,665,,,,,,,,,,,,
,9,739,0.08279341459274292,0.967432975769043,0.9402665495872498,0.9578285813331604,0.9434452652931213,0.9936380982398987,,,,,,
0.043404001742601395,9,739,,,,,,,,,,,,
,10,813,0.0808263048529625,0.9731800556182861,0.9627912044525146,0.938853919506073,0.9455881714820862,0.9939342737197876,,,,,,
0.04001196101307869,10,813,,,,,,,,,,,,
,11,887,0.07627393305301666,0.975095808506012,0.9634722471237183,0.9456652998924255,0.949173092842102,0.9936909079551697,,,,,,
0.034993868321180344,11,887,,,,,,,,,,,,
,12,961,0.0809704065322876,0.969348669052124,0.9405495524406433,0.9604938626289368,0.9448005557060242,0.9936909079551697,,,,,,
0.032769422978162766,12,961,,,,,,,,,,,,
,13,1035,0.0824914202094078,0.967432975769043,0.9402665495872498,0.9578285813331604,0.9434452652931213,0.9939695596694946,,,,,,
0.027027258649468422,13,1035,,,,,,,,,,,,
,14,1109,0.07527156174182892,0.9712643623352051,0.9598835110664368,0.9184197187423706,0.9255812764167786,0.9948055744171143,,,,,,
0.02659516967833042,14,1109,,,,,,,,,,,,
,15,1183,0.073707714676857,0.9731800556182861,0.9510879516601562,0.9544228911399841,0.9473634362220764,0.9942483305931091,,,,,,
0.022344568744301796,15,1183,,,,,,,,,,,,
,16,1257,0.07863505184650421,0.9712643623352051,0.9452389478683472,0.9748570919036865,0.9567221403121948,0.994544506072998,,,,,,
0.02035893127322197,16,1257,,,,,,,,,,,,
,17,1331,0.07439170777797699,0.975095808506012,0.9605646133422852,0.9456652998924255,0.9475569725036621,0.9948055744171143,,,,,,
0.01850644126534462,17,1331,,,,,,,,,,,,
,18,1405,0.0755525678396225,0.969348669052124,0.9590320587158203,0.9116082787513733,0.9215744733810425,0.9951017498970032,,,,,,
0.017118146643042564,18,1405,,,,,,,,,,,,
,19,1479,0.07407838851213455,0.9731800556182861,0.9537532329559326,0.9456652998924255,0.943950891494751,0.9951017498970032,,,,,,
0.015599077567458153,19,1479,,,,,,,,,,,,
,20,1553,0.08196035772562027,0.975095808506012,0.9447460770606995,0.9897829294204712,0.9645773768424988,0.9953979253768921,,,,,,
0.015142476186156273,20,1553,,,,,,,,,,,,
,21,1627,0.07421176135540009,0.975095808506012,0.9537532329559326,0.9544228911399841,0.948666512966156,0.9951017498970032,,,,,,
0.013053558766841888,21,1627,,,,,,,,,,,,
,22,1701,0.07811452448368073,0.9712643623352051,0.9476822018623352,0.9544228911399841,0.945709228515625,0.9951017498970032,,,,,,
0.012902069836854935,22,1701,,,,,,,,,,,,
,23,1775,0.0733974501490593,0.9731800556182861,0.9537532329559326,0.9456652998924255,0.943950891494751,0.9958519339561462,,,,,,
0.010567598044872284,23,1775,,,,,,,,,,,,
,24,1849,0.07483354210853577,0.9731800556182861,0.9537532329559326,0.9456652998924255,0.943950891494751,0.9963060617446899,,,,,,
0.009581929072737694,24,1849,,,,,,,,,,,,
,25,1923,0.0764738917350769,0.969348669052124,0.9590320587158203,0.9116082787513733,0.9215744733810425,0.9955558776855469,,,,,,
0.008528290316462517,25,1923,,,,,,,,,,,,
,26,1997,0.0729222521185875,0.9731800556182861,0.9537532329559326,0.9456652998924255,0.943950891494751,0.996288537979126,,,,,,
0.007951252162456512,26,1997,,,,,,,,,,,,
,27,2071,0.07396558672189713,0.9712643623352051,0.9537532329559326,0.9252310991287231,0.9255601167678833,0.9965847134590149,,,,,,
0.007416084408760071,27,2071,,,,,,,,,,,,
,28,2145,0.07585776597261429,0.9731800556182861,0.9537532329559326,0.9456652998924255,0.943950891494751,0.9965671896934509,,,,,,
0.006738527212291956,28,2145,,,,,,,,,,,,
,29,2219,0.07984016835689545,0.977011501789093,0.9537532329559326,0.9748570919036865,0.9609270095825195,0.996288537979126,,,,,,
0.00583364674821496,29,2219,,,,,,,,,,,,
,30,2293,0.07687936723232269,0.9712643623352051,0.9537532329559326,0.9252310991287231,0.9255601167678833,0.9965671896934509,,,,,,
0.005494181998074055,30,2293,,,,,,,,,,,,
,31,2367,0.07989814132452011,0.975095808506012,0.9537532329559326,0.9660995602607727,0.956211507320404,0.9968633651733398,,,,,,
0.00483228312805295,31,2367,,,,,,,,,,,,
,32,2441,0.0762186050415039,0.975095808506012,0.9537532329559326,0.9544228911399841,0.948666512966156,0.997038722038269,,,,,,
0.004595739301294088,32,2441,,,,,,,,,,,,
,33,2515,0.07831446826457977,0.975095808506012,0.9537532329559326,0.9544228911399841,0.948666512966156,0.9968633651733398,,,,,,
0.004124348051846027,33,2515,,,,,,,,,,,,
,34,2589,0.07855645567178726,0.975095808506012,0.9537532329559326,0.9544228911399841,0.948666512966156,0.9973174929618835,,,,,,
0.0036067792680114508,34,2589,,,,,,,,,,,,
,35,2663,0.07804477214813232,0.969348669052124,0.9530721306800842,0.9184197187423706,0.9219751954078674,0.9973174929618835,,,,,,
0.003431827761232853,35,2663,,,,,,,,,,,,
,36,2737,0.07983550429344177,0.975095808506012,0.9537532329559326,0.9544228911399841,0.948666512966156,0.9973174929618835,,,,,,
0.0033034617081284523,36,2737,,,,,,,,,,,,
,37,2811,0.08974090963602066,0.977011501789093,0.9503475427627563,0.98711758852005,0.9660843014717102,0.9973174929618835,,,,,,
0.0032127604354172945,37,2811,,,,,,,,,,,,
,38,2885,0.08004619926214218,0.9712643623352051,0.9537532329559326,0.9252310991287231,0.9255601167678833,0.9973174929618835,,,,,,
0.0026278910227119923,38,2885,,,,,,,,,,,,
,39,2959,0.08119342476129532,0.9712643623352051,0.9537532329559326,0.9252310991287231,0.9255601167678833,0.9980676770210266,,,,,,
0.002429351443424821,39,2959,,,,,,,,,,,,
,40,3033,0.08097641915082932,0.9712643623352051,0.9537532329559326,0.9252310991287231,0.9255601167678833,0.9973174929618835,,,,,,
0.002326968125998974,40,3033,,,,,,,,,,,,
,41,3107,0.08178726583719254,0.975095808506012,0.9537532329559326,0.9544228911399841,0.948666512966156,0.9976136684417725,,,,,,
0.0023017190396785736,41,3107,,,,,,,,,,,,
,42,3108,,,,,,,0.05070120468735695,0.9810526371002197,0.9639406204223633,0.9402814507484436,0.9492145776748657,0.9976900815963745
