train_loss,epoch,step,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc
0.24868404865264893,0,49,,,,,,,,,,,,
,0,73,0.1877828687429428,0.9272030591964722,0.9015265107154846,0.8481559753417969,0.8650424480438232,0.9644192457199097,,,,,,
0.16253221035003662,1,99,,,,,,,,,,,,
,1,147,0.12775516510009766,0.9559386968612671,0.9187252521514893,0.9404457211494446,0.9234519004821777,0.9838303327560425,,,,,,
0.08371227979660034,2,149,,,,,,,,,,,,
0.04579436033964157,2,199,,,,,,,,,,,,
,2,221,0.10760974138975143,0.961685836315155,0.9245539307594299,0.9494966864585876,0.9308905005455017,0.9892460107803345,,,,,,
0.02903124876320362,3,249,,,,,,,,,,,,
,3,295,0.10185737907886505,0.9655172228813171,0.9274488091468811,0.9685686826705933,0.9415847659111023,0.9871990084648132,,,,,,
0.01581166684627533,4,299,,,,,,,,,,,,
0.034503769129514694,4,349,,,,,,,,,,,,
,4,369,0.09915255755186081,0.9636015295982361,0.9354701042175293,0.9583515524864197,0.942402184009552,0.9889853596687317,,,,,,
0.007695865351706743,5,399,,,,,,,,,,,,
,5,443,0.09919814765453339,0.967432975769043,0.951644241809845,0.9467721581459045,0.9452799558639526,0.9900400638580322,,,,,,
0.01739884726703167,6,449,,,,,,,,,,,,
0.011450940743088722,6,499,,,,,,,,,,,,
,6,517,0.10599656403064728,0.9578543901443481,0.9493915438652039,0.9148178100585938,0.9266866445541382,0.9906415343284607,,,,,,
0.020940568298101425,7,549,,,,,,,,,,,,
,7,591,0.10634138435125351,0.959770143032074,0.9151797294616699,0.965162992477417,0.9358416795730591,0.989057183265686,,,,,,
0.004673386923968792,8,599,,,,,,,,,,,,
0.0034157652407884598,8,649,,,,,,,,,,,,
,8,665,0.11106439679861069,0.9655172228813171,0.9252175688743591,0.9685686826705933,0.9427614212036133,0.9868954420089722,,,,,,
0.0019019395112991333,9,699,,,,,,,,,,,,
,9,739,0.10807408392429352,0.9655172228813171,0.936058521270752,0.9467721581459045,0.9381072521209717,0.9884536266326904,,,,,,
,10,740,,,,,,,0.10462652146816254,0.9578947424888611,0.9193620681762695,0.9383381605148315,0.9208729863166809,0.9911153316497803
,0,73,0.13155223429203033,0.9521072506904602,0.8903107643127441,0.9501778483390808,0.9135959148406982,0.977867603302002,,,,,,
0.322811484336853,0,73,,,,,,,,,,,,
,0,73,0.12629398703575134,0.961685836315155,0.9197619557380676,0.9465718269348145,0.9299234747886658,0.9814435839653015,,,,,,
0.26590418815612793,0,73,,,,,,,,,,,,
,1,74,,,,,,,0.12395361065864563,0.9557894468307495,0.9096674919128418,0.9095461964607239,0.9040719270706177,0.9863020181655884
,0,73,0.11631876975297928,0.959770143032074,0.9056295156478882,0.9450951814651489,0.919396162033081,0.988128662109375,,,,,,
0.29225534200668335,0,73,,,,,,,,,,,,
,1,74,,,,,,,0.1150243952870369,0.9536842107772827,0.8849740624427795,0.9384677410125732,0.9029316902160645,0.9887195229530334
,0,73,0.12892192602157593,0.954023003578186,0.8782472610473633,0.9868029356002808,0.9224548935890198,0.990001916885376,,,,,,
0.266485333442688,0,73,,,,,,,,,,,,
,1,147,0.095437191426754,0.9636015295982361,0.9421274065971375,0.9234172105789185,0.9273088574409485,0.9896990656852722,,,,,,
0.07940591126680374,1,147,,,,,,,,,,,,
,2,221,0.10243141651153564,0.959770143032074,0.9144270420074463,0.956308126449585,0.9297983646392822,0.9894148707389832,,,,,,
0.0372738353908062,2,221,,,,,,,,,,,,
,3,295,0.16103769838809967,0.9521072506904602,0.8839231729507446,0.9631195068359375,0.9167262315750122,0.9901260733604431,,,,,,
0.017658967524766922,3,295,,,,,,,,,,,,
,4,369,0.11828078329563141,0.9578543901443481,0.9076626896858215,0.9719743728637695,0.9311842322349548,0.9925540685653687,,,,,,
0.007153043523430824,4,369,,,,,,,,,,,,
,5,443,0.11027304083108902,0.9712643623352051,0.9462606310844421,0.965162992477417,0.9511096477508545,0.9925540685653687,,,,,,
0.003534202929586172,5,443,,,,,,,,,,,,
,6,517,0.12384182214736938,0.969348669052124,0.9413806796073914,0.9719743728637695,0.9520660638809204,0.9919792413711548,,,,,,
0.001105098519474268,6,517,,,,,,,,,,,,
,7,591,0.13574378192424774,0.961685836315155,0.9187792539596558,0.9719743728637695,0.9388533234596252,0.990960955619812,,,,,,
0.000576712831389159,7,591,,,,,,,,,,,,
,8,665,0.13147582113742828,0.969348669052124,0.9378826022148132,0.9719743728637695,0.9502937197685242,0.9906648993492126,,,,,,
0.00041227537440136075,8,665,,,,,,,,,,,,
,9,739,0.13766515254974365,0.967432975769043,0.9358077645301819,0.9719743728637695,0.9491469264030457,0.9906648993492126,,,,,,
0.00030082196462899446,9,739,,,,,,,,,,,,
,10,813,0.14017227292060852,0.967432975769043,0.9358077645301819,0.9719743728637695,0.9491469264030457,0.990960955619812,,,,,,
0.0002336245815968141,10,813,,,,,,,,,,,,
,11,887,0.14178407192230225,0.967432975769043,0.9372014999389648,0.965162992477417,0.9467087388038635,0.990960955619812,,,,,,
0.00018471546354703605,11,887,,,,,,,,,,,,
,12,961,0.14620333909988403,0.967432975769043,0.9358077645301819,0.9719743728637695,0.9491469264030457,0.990960955619812,,,,,,
0.00015284815162885934,12,961,,,,,,,,,,,,
,13,1035,0.14937901496887207,0.9655172228813171,0.9289963245391846,0.9719743728637695,0.9455408453941345,0.990960955619812,,,,,,
0.00012487266212701797,13,1035,,,,,,,,,,,,
,14,1109,0.14931133389472961,0.967432975769043,0.9372014999389648,0.965162992477417,0.9467087388038635,0.990960955619812,,,,,,
0.00010462563659530133,14,1109,,,,,,,,,,,,
,15,1183,0.1541820466518402,0.9655172228813171,0.9289963245391846,0.9719743728637695,0.9455408453941345,0.990960955619812,,,,,,
8.91988311195746e-05,15,1183,,,,,,,,,,,,
,16,1257,0.1542346030473709,0.9655172228813171,0.9351266622543335,0.965162992477417,0.945561945438385,0.990960955619812,,,,,,
7.765230111544952e-05,16,1257,,,,,,,,,,,,
,17,1331,0.15703652799129486,0.9636015295982361,0.928315281867981,0.965162992477417,0.9419559240341187,0.990960955619812,,,,,,
6.843797746114433e-05,17,1331,,,,,,,,,,,,
,18,1405,0.15872354805469513,0.9636015295982361,0.928315281867981,0.965162992477417,0.9419559240341187,0.990960955619812,,,,,,
6.036066042724997e-05,18,1405,,,,,,,,,,,,
,19,1479,0.1604621410369873,0.9636015295982361,0.928315281867981,0.965162992477417,0.9419559240341187,0.990960955619812,,,,,,
5.308730760589242e-05,19,1479,,,,,,,,,,,,
,20,1553,0.1623668670654297,0.9636015295982361,0.928315281867981,0.965162992477417,0.9419559240341187,0.990960955619812,,,,,,
4.743329918710515e-05,20,1553,,,,,,,,,,,,
,21,1627,0.16211818158626556,0.967432975769043,0.9372014999389648,0.965162992477417,0.9467087388038635,0.990960955619812,,,,,,
4.2418618249939755e-05,21,1627,,,,,,,,,,,,
,22,1701,0.1647389531135559,0.9655172228813171,0.9303901195526123,0.965162992477417,0.9431027173995972,0.990960955619812,,,,,,
3.83851547667291e-05,22,1701,,,,,,,,,,,,
,23,1775,0.16682301461696625,0.9655172228813171,0.9303901195526123,0.965162992477417,0.9431027173995972,0.990960955619812,,,,,,
3.48292087437585e-05,23,1775,,,,,,,,,,,,
,24,1849,0.167530819773674,0.9655172228813171,0.9303901195526123,0.965162992477417,0.9431027173995972,0.990960955619812,,,,,,
3.1287552701542154e-05,24,1849,,,,,,,,,,,,
,25,1923,0.16844384372234344,0.9655172228813171,0.9303901195526123,0.965162992477417,0.9431027173995972,0.990960955619812,,,,,,
2.85737041849643e-05,25,1923,,,,,,,,,,,,
,26,1997,0.16973648965358734,0.9655172228813171,0.9303901195526123,0.965162992477417,0.9431027173995972,0.990960955619812,,,,,,
