train_loss,epoch,step,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc
0.18610182404518127,0,49,,,,,,
0.01823931187391281,0,99,,,,,,
0.01433592289686203,0,149,,,,,,
0.031170491129159927,0,199,,,,,,
0.029435807839035988,0,249,,,,,,
0.01515398733317852,0,299,,,,,,
0.027895675972104073,0,349,,,,,,
0.05472566932439804,0,399,,,,,,
0.027934005483984947,0,449,,,,,,
0.030773308128118515,0,499,,,,,,
0.03025784157216549,0,549,,,,,,
0.01132515724748373,0,599,,,,,,
0.013261193409562111,0,649,,,,,,
0.008979815058410168,0,699,,,,,,
0.031350161880254745,0,749,,,,,,
0.03090817481279373,0,799,,,,,,
0.02978500910103321,0,849,,,,,,
0.01021704263985157,0,899,,,,,,
0.012199100106954575,0,949,,,,,,
0.043187953531742096,0,999,,,,,,
0.012004750780761242,0,1049,,,,,,
0.012765925377607346,0,1099,,,,,,
0.031224440783262253,0,1149,,,,,,
0.029102850705385208,0,1199,,,,,,
0.029435383155941963,0,1249,,,,,,
0.03683244809508324,0,1299,,,,,,
0.016298983246088028,0,1349,,,,,,
0.03744669258594513,0,1399,,,,,,
0.04952806606888771,0,1449,,,,,,
0.012229475192725658,0,1499,,,,,,
0.013032995164394379,0,1549,,,,,,
0.014012560248374939,0,1599,,,,,,
0.010637282393872738,0,1649,,,,,,
0.01202700100839138,0,1699,,,,,,
0.015267173759639263,0,1749,,,,,,
0.031417421996593475,0,1799,,,,,,
0.0369589738547802,0,1849,,,,,,
0.031055089086294174,0,1899,,,,,,
0.008914250880479813,0,1949,,,,,,
0.015377420000731945,0,1999,,,,,,
0.031501851975917816,0,2049,,,,,,
0.04093245416879654,0,2099,,,,,,
0.01465082261711359,0,2149,,,,,,
0.026599038392305374,0,2199,,,,,,
0.029882516711950302,0,2249,,,,,,
0.031017428264021873,0,2299,,,,,,
,0,2346,0.026288772001862526,0.9959378838539124,0.0,0.0,0.0,0.6135441660881042
0.030702952295541763,1,2349,,,,,,
0.030260615050792694,1,2399,,,,,,
0.03002599999308586,1,2449,,,,,,
0.039705656468868256,1,2499,,,,,,
0.014189373701810837,1,2549,,,,,,
0.03042725659906864,1,2599,,,,,,
0.04331744462251663,1,2649,,,,,,
0.029742253944277763,1,2699,,,,,,
0.027450114488601685,1,2749,,,,,,
0.04498191177845001,1,2799,,,,,,
0.0442214198410511,1,2849,,,,,,
0.04184335097670555,1,2899,,,,,,
0.04268547520041466,1,2949,,,,,,
0.027865780517458916,1,2999,,,,,,
0.01250965241342783,1,3049,,,,,,
0.01284654438495636,1,3099,,,,,,
0.012648112140595913,1,3149,,,,,,
0.013806086033582687,1,3199,,,,,,
0.030582336708903313,1,3249,,,,,,
0.0292519498616457,1,3299,,,,,,
0.02873205579817295,1,3349,,,,,,
0.011288819834589958,1,3399,,,,,,
0.04227685183286667,1,3449,,,,,,
0.029790377244353294,1,3499,,,,,,
0.012138307094573975,1,3549,,,,,,
0.030775509774684906,1,3599,,,,,,
0.04441642388701439,1,3649,,,,,,
0.010098567232489586,1,3699,,,,,,
0.029590999707579613,1,3749,,,,,,
0.03280522674322128,1,3799,,,,,,
0.030124541372060776,1,3849,,,,,,
0.015318105928599834,1,3899,,,,,,
0.02856866642832756,1,3949,,,,,,
0.04582073539495468,1,3999,,,,,,
0.04472413286566734,1,4049,,,,,,
0.029985228553414345,1,4099,,,,,,
0.011764632537961006,1,4149,,,,,,
0.03109537623822689,1,4199,,,,,,
0.011112586595118046,1,4249,,,,,,
0.04192909970879555,1,4299,,,,,,
0.0311085544526577,1,4349,,,,,,
0.033830128610134125,1,4399,,,,,,
0.015955151990056038,1,4449,,,,,,
0.03003089129924774,1,4499,,,,,,
0.03032725490629673,1,4549,,,,,,
0.013889655470848083,1,4599,,,,,,
0.029350705444812775,1,4649,,,,,,
,1,4693,0.026196081191301346,0.9959378838539124,0.0,0.0,0.0,0.6167716383934021
